Datetime,c0,h0,l0,o0,v0,abs(c0-o0)/abs(h0-l0),(c0-c1)/atr14,c0-c1,Spread,(h0-c0)/(h0-l0),(h0-o0)/(h0-l0),(l0-c0)/(h0-l0),(l0-o0)/(h0-l0),atr14,ema20,bb20dev2_upper,bb20dev2_lower,Profit
2024.12.07 02:11,99832.340000,99922.140000,99587.240000,99785.240000,344.000000,0.280571,0.166298,47.100000,-1.020000,0.268140,0.408779,-0.731860,-0.591221,283.226429,100221.723163,101044.434215,99499.105785,18.790000
2024.12.09 16:53,99984.170000,100035.270000,99512.070000,99577.770000,609.000000,0.953009,1.605418,406.400000,-0.660000,0.097668,0.874427,-0.902332,-0.125573,253.142857,99010.976507,99638.708473,98272.031528,33.160000
2024.12.10 12:29,97648.170000,97832.070000,97648.170000,97806.670000,149.000000,0.761922,-0.941383,-158.500000,-0.660000,1.000000,0.138119,0.000000,-0.861881,168.369286,97437.100790,97727.199118,97155.040882,35.610000
2024.12.10 13:11,97627.370000,97700.070000,97573.170000,97700.070000,118.000000,0.483322,-0.428710,-72.700000,-0.460000,0.572892,0.000000,-0.427108,-1.000000,169.578571,97587.094006,97899.776294,97254.713706,27.050000
2024.12.10 16:47,97465.370000,97641.870000,97145.950000,97592.170000,766.000000,0.623433,-0.459742,-126.800000,-0.460000,0.355904,0.100218,-0.644096,-0.899782,275.807143,97695.598685,98201.410787,96992.669213,82.690000
2024.12.11 00:35,96804.140000,96804.140000,96610.540000,96736.540000,113.000000,0.184818,0.278263,67.600000,-0.460000,0.000000,0.349174,-1.000000,-0.650826,242.935714,96613.286393,97108.825607,96242.962393,24.900000
2024.12.11 10:23,97836.570000,97870.970000,97724.970000,97746.170000,165.000000,0.404275,0.609106,90.400000,-0.460000,0.235616,0.854795,-0.764384,-0.145205,148.414286,97524.289136,97835.218009,97313.521991,18.440000
2024.12.11 16:35,98643.670000,98807.470000,98590.470000,98698.670000,232.000000,0.900609,-0.194697,-55.000000,-0.760000,0.754839,0.501382,-0.245161,-0.498618,282.490714,98452.097790,98809.403427,98014.783573,35.900000
2024.12.11 17:47,100208.970000,100500.470000,100164.770000,100456.070000,566.000000,0.025412,-0.683244,-247.100000,-0.060000,0.868335,0.132261,-0.131665,-0.867739,361.657143,99390.616137,100571.614267,97796.295733,8.620000
2024.12.11 23:11,101036.240000,101245.540000,101009.040000,101233.070000,292.000000,0.062342,-0.782091,-196.830000,-0.020000,0.884989,0.052727,-0.115011,-0.947273,251.671429,101035.881309,101615.646170,100397.203830,29.480000
2024.12.12 00:35,101458.040000,101581.640000,101367.340000,101411.840000,113.000000,0.257915,0.224622,46.200000,-0.460000,0.576762,0.792347,-0.423238,-0.207653,205.678571,101263.616739,101724.159381,100828.078619,-49.030000
2024.12.12 11:59,100910.370000,100948.470000,100811.270000,100867.270000,135.000000,0.463546,0.245970,31.500000,-0.560000,0.277697,0.591837,-0.722303,-0.408163,128.064286,100843.238561,101187.679873,100454.400127,-48.280000
2024.12.12 16:29,101306.770000,101430.070000,101028.770000,101044.170000,334.000000,0.137822,0.859404,262.600000,-0.660000,0.307251,0.961625,-0.692749,-0.038375,305.560714,100869.413923,101225.598818,100546.452182,7.240000
2024.12.12 17:11,101530.270000,101702.470000,101450.770000,101662.470000,503.000000,0.895725,-0.294737,-120.200000,-0.560000,0.684148,0.158919,-0.315852,-0.841081,407.820714,101069.104835,101518.648335,100607.992665,-46.290000
2024.12.12 18:23,102319.870000,102522.470000,102182.770000,102196.970000,482.000000,0.517051,0.319121,122.900000,-0.960000,0.596409,0.958198,-0.403591,-0.041802,385.120714,101487.452293,102190.617501,100640.002499,-45.960000
2024.12.12 18:59,101570.470000,101814.070000,101542.170000,101765.870000,322.000000,0.065191,-0.560356,-195.400000,-0.560000,0.895918,0.177271,-0.104082,-0.822729,348.707143,101670.118007,102451.088407,100854.061593,5.780000
2024.12.13 16:59,100767.170000,100784.070000,100562.070000,100765.070000,330.000000,0.014611,0.010122,2.100000,-0.850000,0.076126,0.085586,-0.923874,-0.914414,207.471429,100364.191539,100697.584843,99858.175157,40.710000
2024.12.13 18:53,101014.070000,101029.970000,100605.870000,100655.770000,358.000000,0.066829,0.937502,358.300000,-0.960000,0.037491,0.882339,-0.962509,-0.117661,382.185714,100471.455658,101532.097731,99729.052269,18.530000
2024.12.13 19:05,100934.270000,101184.170000,100750.170000,101184.170000,361.000000,0.795231,-0.628352,-249.900000,-0.060000,0.575806,0.000000,-0.424194,-1.000000,397.707143,100586.089099,101608.155373,99719.594627,15.620000
2024.12.14 03:35,102538.940000,102620.640000,102382.740000,102453.840000,332.000000,0.498659,0.358036,85.100000,-0.520000,0.343422,0.701135,-0.656578,-0.298865,237.685714,101543.224005,102189.030215,100655.919785,-49.340000
2024.12.15 15:05,102916.340000,102994.440000,102807.140000,102918.640000,202.000000,0.326314,-0.010523,-2.300000,-0.220000,0.416978,0.404698,-0.583022,-0.595302,218.576429,102648.726188,103142.490020,102044.189980,-48.020000
2024.12.15 19:53,103183.840000,103322.440000,103165.240000,103181.640000,127.000000,0.414554,0.011762,2.200000,-0.620000,0.881679,0.895674,-0.118321,-0.104326,187.035714,103021.548604,103338.120422,102687.549578,4.400000
2024.12.16 03:53,105159.870000,105328.570000,105143.870000,105316.570000,131.000000,0.098381,-0.342621,-156.700000,-0.560000,0.913373,0.064970,-0.086627,-0.935030,457.357143,105089.758220,106230.225995,104207.724005,24.440000
2024.12.16 08:23,105094.470000,105182.070000,105049.170000,105135.870000,105.000000,0.835513,-0.284006,-41.400000,-0.760000,0.659142,0.347630,-0.340858,-0.652370,145.771429,104824.961561,105112.864682,104395.215318,14.610000
2024.12.16 17:05,105437.570000,105956.470000,105049.170000,105951.170000,725.000000,0.307320,-1.724358,-513.600000,-0.160000,0.571917,0.005842,-0.428083,-0.994158,297.850000,104493.134512,105533.637129,102960.532871,48.180000
2024.12.16 17:59,105992.270000,106204.070000,105959.170000,106180.070000,395.000000,0.341727,-0.380950,-187.800000,-0.760000,0.864843,0.097999,-0.135157,-0.902001,492.978571,105417.044290,107035.443997,103369.696003,24.420000
2024.12.16 22:35,106172.670000,106356.770000,106006.370000,106250.170000,290.000000,0.731120,-0.222531,-77.500000,-0.460000,0.525400,0.304224,-0.474600,-0.695776,348.265714,106484.529372,107700.112884,105503.797116,-49.030000
2024.12.16 23:11,105741.540000,105939.840000,105660.240000,105742.070000,281.000000,0.705034,-0.001952,-0.530000,-0.620000,0.709227,0.707332,-0.290773,-0.292668,271.480000,106254.918459,106652.057408,105727.362592,7.140000
2024.12.17 15:53,107295.670000,107481.270000,107244.770000,107454.970000,205.000000,0.078219,-0.919177,-159.300000,-0.860000,0.784778,0.111205,-0.215222,-0.888795,173.307143,107087.584815,107469.500953,106442.407047,24.900000
2024.12.17 16:59,107950.370000,108084.070000,107775.170000,107775.170000,766.000000,0.834032,0.588287,175.200000,-0.660000,0.432826,1.000000,-0.567174,0.000000,297.813571,107332.321719,107762.442288,106867.955712,32.810000
2024.12.17 17:23,106750.270000,107228.970000,106603.070000,107186.970000,933.000000,0.673304,-1.140466,-436.700000,-0.060000,0.764819,0.067103,-0.235181,-0.932897,382.913571,107472.604890,108047.725370,106884.582630,-47.290000
2024.12.17 19:53,107184.070000,107392.770000,107158.070000,107325.470000,203.000000,0.254194,-0.503984,-141.400000,-0.260000,0.889220,0.286749,-0.110780,-0.713251,280.564286,106984.965075,107514.986712,106121.393288,20.320000
2024.12.19 13:11,102294.170000,102420.370000,102284.170000,102362.770000,176.000000,0.933384,-0.433142,-70.200000,-0.460000,0.926579,0.422907,-0.073421,-0.577093,162.071429,102013.903218,102541.520640,101329.159360,18.690000
2024.12.19 14:35,102307.070000,102353.070000,102220.370000,102332.770000,141.000000,0.490400,-0.185975,-25.700000,-0.960000,0.346647,0.152977,-0.653353,-0.847023,138.190714,102254.610156,102535.316644,102120.173356,-48.990000
2024.12.20 18:17,97174.470000,97414.070000,97047.370000,97378.870000,688.000000,0.728771,-0.385803,-204.400000,-0.760000,0.653395,0.095991,-0.346605,-0.904009,529.803571,96326.845642,97852.963010,94530.562990,22.490000
2024.12.20 18:47,97529.970000,97531.970000,97241.670000,97241.670000,585.000000,0.217412,0.604928,288.300000,-0.060000,0.006889,1.000000,-0.993111,0.000000,476.585714,96735.228664,98102.459415,95380.396585,-43.600000
2024.12.21 03:17,97565.940000,97571.140000,97374.140000,97422.840000,218.000000,0.252626,0.733202,143.100000,-0.920000,0.026396,0.752792,-0.973604,-0.247208,195.171429,97354.748201,97786.278428,97148.111572,-49.940000
2024.12.21 13:05,98074.540000,98093.940000,97987.740000,98053.060000,175.000000,0.654461,0.105906,17.600000,-0.820000,0.182674,0.384934,-0.817326,-0.615066,166.185714,98373.740727,98655.114282,98118.385718,2.060000
2024.12.23 06:35,96054.470000,96159.370000,95994.770000,96159.370000,203.000000,0.222045,-0.338888,-104.900000,-0.860000,0.637303,0.000000,-0.362697,-1.000000,309.542143,95492.852148,96772.863415,93781.696585,3.220000
2024.12.23 12:41,95962.870000,96121.830000,95896.570000,96121.830000,224.000000,0.204142,-0.919299,-158.960000,-0.760000,0.705673,0.000000,-0.294327,-1.000000,172.914286,95844.827491,96440.794302,95166.525698,9.440000
2024.12.24 16:53,96880.770000,97168.070000,96751.770000,97035.370000,541.000000,0.767692,-0.447302,-154.600000,-0.360000,0.690127,0.318761,-0.309873,-0.681239,345.627857,95687.259494,97327.388527,93479.521473,40.280000
2024.12.24 17:17,97607.070000,97614.470000,97179.570000,97182.270000,431.000000,0.707236,1.130971,424.800000,-0.060000,0.017015,0.993792,-0.982985,-0.006208,375.606429,96180.269446,97929.596743,94048.733257,39.400000
2024.12.24 18:41,98040.170000,98450.770000,98024.370000,98436.470000,428.000000,0.196443,-1.197410,-396.300000,-0.560000,0.962946,0.033537,-0.037054,-0.966463,330.964286,97591.083853,98700.893669,96619.556331,8.650000
2024.12.24 19:23,98906.970000,98916.870000,98691.370000,98704.070000,429.000000,0.490998,0.658873,202.900000,-0.660000,0.043902,0.943681,-0.956098,-0.056319,307.950000,97985.107074,98854.386382,97294.529618,-49.120000
2024.12.24 19:53,98718.670000,98723.270000,98453.070000,98453.070000,252.000000,0.428151,0.911954,265.600000,-0.660000,0.017024,1.000000,-0.982976,0.000000,291.242857,98228.804551,98922.465559,97760.770441,1.030000
2024.12.24 23:05,97250.370000,97557.370000,97244.170000,97532.170000,242.000000,0.711858,-0.986357,-281.800000,-1.020000,0.980204,0.080460,-0.019796,-0.919540,285.697857,97912.280442,98775.607980,97167.032020,29.930000
2024.12.25 04:47,98094.170000,98232.570000,97905.270000,97905.270000,174.000000,0.504834,1.054596,188.900000,-0.860000,0.422854,1.000000,-0.577146,0.000000,179.120714,98116.827883,98681.023824,97645.996176,4.650000
2024.12.25 16:35,98516.570000,98675.770000,98393.770000,98675.770000,174.000000,0.411285,-0.868522,-159.200000,-0.360000,0.564539,0.000000,-0.435461,-1.000000,183.300000,98387.877402,98689.891450,97956.558550,35.060000
2024.12.25 22:35,99308.170000,99375.270000,99124.570000,99152.370000,131.000000,0.339440,0.892946,155.800000,-0.060000,0.267651,0.889110,-0.732349,-0.110890,174.478571,98963.102236,99275.135955,98664.554045,-47.630000
2024.12.26 01:17,99164.070000,99234.170000,99049.270000,99137.070000,199.000000,0.962453,0.137144,27.000000,-0.660000,0.379124,0.525149,-0.620876,-0.474851,196.873571,98776.564534,99091.560623,98249.157377,4.040000
2024.12.26 02:05,99363.770000,99509.170000,99279.070000,99303.070000,201.000000,0.388579,0.271213,60.700000,-0.260000,0.631899,0.895698,-0.368101,-0.104302,223.809286,99022.490057,99513.783885,98315.628115,52.470000
2024.12.26 02:47,99034.170000,99194.070000,99001.270000,99161.270000,268.000000,0.456039,-0.495089,-127.100000,-0.560000,0.829357,0.170124,-0.170643,-0.829876,256.721429,99244.791450,99801.358213,98664.901787,21.960000
2024.12.26 04:05,98987.870000,99091.370000,98987.870000,99091.370000,83.000000,0.642499,-0.430814,-103.500000,-0.360000,1.000000,0.000000,0.000000,-1.000000,240.242857,98983.239312,99793.809514,98423.760486,4.880000
2024.12.27 04:11,96116.870000,96172.070000,95798.270000,95870.770000,225.000000,0.076477,1.346491,246.100000,-0.260000,0.147673,0.806046,-0.852327,-0.193954,182.771429,95787.150723,96075.790427,95415.089573,19.020000
2024.12.27 04:23,96190.370000,96339.470000,96137.870000,96234.070000,169.000000,0.491035,-0.228232,-43.700000,-0.360000,0.739583,0.522817,-0.260417,-0.477183,191.471429,95858.125649,96206.800855,95369.009145,7.260000
2024.12.27 11:23,97029.770000,97285.770000,96979.670000,97119.070000,632.000000,0.222984,-0.238903,-98.300000,-0.960000,0.836328,0.544593,-0.163672,-0.455407,411.464286,96051.744388,96939.405676,94619.774324,6.080000
2024.12.27 11:41,96666.970000,96890.870000,96612.670000,96812.770000,381.000000,0.934378,-0.351761,-145.800000,-0.360000,0.804817,0.280733,-0.195183,-0.719267,414.485714,96290.708336,97407.417868,94544.882132,17.770000
2024.12.27 12:23,96765.170000,96978.770000,96684.170000,96684.170000,204.000000,0.394225,0.223158,81.000000,-0.960000,0.725051,1.000000,-0.274949,0.000000,362.971429,96522.189851,97434.655600,95582.804400,-49.850000
2024.12.27 13:11,96584.070000,96584.070000,96374.670000,96556.570000,342.000000,0.560897,0.126097,27.500000,-0.260000,0.000000,0.131328,-1.000000,-0.868672,218.085714,96495.512060,97190.574807,96235.345193,9.030000
2024.12.28 18:35,94531.840000,94577.640000,94438.540000,94500.240000,113.000000,0.423048,0.223063,31.600000,-0.820000,0.329260,0.556434,-0.670740,-0.443566,141.664286,94533.266454,94787.642471,94290.777529,21.880000
2024.12.29 10:53,95039.340000,95067.040000,95018.440000,95019.740000,41.000000,1.000000,0.269840,19.600000,-0.320000,0.569959,0.973251,-0.430041,-0.026749,72.635714,95097.840469,95207.904332,95025.785668,32.450000
2024.12.30 20:05,93784.170000,93907.470000,93539.170000,93875.570000,747.000000,0.584538,-0.345765,-108.600000,-0.860000,0.334781,0.086614,-0.665219,-0.913386,314.085714,92612.383130,93649.473883,91056.926117,33.830000
2024.12.30 22:29,94834.370000,94933.170000,94742.970000,94808.670000,307.000000,0.827077,0.119479,25.700000,-0.660000,0.519453,0.654574,-0.480547,-0.345426,215.100000,94219.034117,94727.500607,94019.079393,-47.450000
2024.12.31 17:05,95650.070000,95694.070000,95465.370000,95569.470000,498.000000,0.638487,0.264678,80.600000,-0.560000,0.192392,0.544819,-0.807608,-0.455181,304.521429,95441.351197,96242.292426,94744.167574,-47.690000
2024.12.31 20:35,93952.070000,94000.670000,93748.870000,93880.070000,360.000000,0.882323,0.200179,72.000000,-0.960000,0.193010,0.478952,-0.806990,-0.521048,359.678571,94370.436344,95301.839003,93488.510997,-0.050000
2025.01.01 18:05,94397.770000,94471.470000,94259.170000,94315.270000,167.000000,0.075487,0.460453,82.500000,-0.660000,0.347150,0.735751,-0.652850,-0.264249,179.171429,94076.111338,94382.219062,93854.570938,-49.320000
2025.01.01 21:53,94676.770000,94716.470000,94274.170000,94274.170000,223.000000,0.293706,3.012024,402.600000,-0.160000,0.089758,1.000000,-0.910242,0.000000,133.664286,94183.303825,94408.171858,93917.448142,7.590000
2025.01.02 05:29,95064.470000,95133.070000,95024.870000,95024.870000,88.000000,0.407674,0.244671,39.600000,-0.060000,0.634011,1.000000,-0.365989,0.000000,161.850000,95004.808195,95201.677226,94764.492774,21.940000
2025.01.02 08:23,95398.570000,95528.370000,95388.370000,95482.470000,77.000000,0.739277,-0.502761,-83.900000,-0.060000,0.927143,0.327857,-0.072857,-0.672143,166.878571,95519.748919,96045.784576,95078.465424,3.450000
2025.01.02 11:23,96229.470000,96316.070000,96141.270000,96160.070000,162.000000,0.007702,0.466577,69.400000,-0.860000,0.495423,0.892449,-0.504577,-0.107551,148.742857,95874.460003,96159.320828,95563.099172,29.890000
2025.01.02 11:35,96360.870000,96414.470000,96296.470000,96361.070000,141.000000,0.639456,-0.001286,-0.200000,-0.560000,0.454237,0.452542,-0.545763,-0.547458,155.464286,95951.394243,96298.750966,95534.279034,12.860000
2025.01.02 17:59,96372.070000,96610.070000,96241.270000,96296.370000,536.000000,0.525348,0.176001,75.700000,-0.460000,0.645336,0.850597,-0.354664,-0.149403,430.112143,96588.000150,97294.648636,95831.101364,3.900000
2025.01.06 17:59,102351.870000,102418.970000,101829.470000,101832.870000,724.000000,0.097544,1.107571,519.000000,-0.860000,0.113825,0.994232,-0.886175,-0.005768,468.592857,100602.399989,102451.993006,98066.516994,3.320000
2025.01.09 01:53,95169.070000,95175.070000,94947.670000,94952.270000,70.000000,0.180995,1.110046,216.800000,-0.330000,0.026385,0.979771,-0.973615,-0.020229,195.307143,94804.074646,95316.732541,94336.639459,-48.510000
2025.01.09 17:59,94274.470000,94400.070000,93891.670000,93891.670000,580.000000,0.752682,1.133311,382.800000,-0.760000,0.247050,1.000000,-0.752950,0.000000,337.771429,93003.109221,93866.052463,91510.587537,14.800000
2025.01.09 18:47,93929.270000,94025.770000,93820.070000,93858.470000,263.000000,0.457265,0.202364,70.800000,-0.760000,0.469130,0.813320,-0.530870,-0.186680,349.864286,93617.385106,94867.724029,92065.575971,19.440000
2025.01.09 18:59,94276.770000,94308.370000,94070.270000,94125.270000,229.000000,0.866873,0.460917,151.500000,-0.160000,0.132717,0.769005,-0.867283,-0.230995,328.692857,93692.629531,94820.334617,92465.585383,-46.260000
2025.01.10 16:53,93818.170000,94507.270000,93789.670000,93796.670000,957.000000,0.503557,0.050395,28.100000,-0.260000,0.960284,0.990245,-0.039716,-0.009755,557.590000,94191.085663,95384.183183,93089.619817,9.840000
2025.01.10 20:47,94615.470000,94890.170000,94563.070000,94890.170000,372.000000,0.090481,-0.674394,-274.700000,-0.060000,0.839804,0.000000,-0.160196,-1.000000,407.328571,94617.014379,95935.306315,92924.703685,7.830000
2025.01.12 15:41,94482.640000,94645.640000,94465.140000,94580.640000,112.000000,0.291457,-0.842545,-98.000000,-0.620000,0.903047,0.360111,-0.096953,-0.639889,116.314286,94339.990957,94563.377248,94115.672752,4.790000
2025.01.13 23:29,93632.440000,93693.140000,93450.340000,93516.440000,423.000000,0.769851,0.283473,102.200000,-0.620000,0.250000,0.727759,-0.750000,-0.272241,360.528571,92788.870521,93930.179928,91231.251072,15.000000
2025.01.14 00:47,94273.870000,94344.170000,94150.770000,94344.170000,232.000000,0.508986,-0.253320,-70.300000,-0.760000,0.363495,0.000000,-0.636505,-1.000000,277.514286,93868.457844,94848.099114,93004.917886,6.870000
2025.01.14 01:47,94260.470000,94402.370000,94260.470000,94328.170000,79.000000,0.672749,-0.324722,-67.700000,-0.460000,1.000000,0.522903,0.000000,-0.477097,208.485714,94139.509365,94534.980284,94080.572716,6.810000
2025.01.14 13:47,96334.070000,96489.070000,96324.270000,96484.070000,79.000000,0.484543,-0.967252,-150.000000,-0.960000,0.940534,0.030340,-0.059466,-0.969660,155.078571,96455.506926,97121.672797,96247.277203,32.360000
2025.01.14 16:53,96529.370000,96942.470000,96434.170000,96914.170000,613.000000,0.222476,-0.961401,-376.800000,-0.460000,0.812709,0.055676,-0.187291,-0.944324,391.927857,96421.398956,96952.905574,95624.262426,-48.540000
2025.01.15 05:47,97064.070000,97134.070000,97016.770000,97031.870000,118.000000,0.749638,0.160926,32.200000,-0.660000,0.596760,0.871270,-0.403240,-0.128730,200.091429,96932.846856,97339.784479,96639.585521,4.270000
2025.01.15 15:53,98824.070000,98829.870000,98173.170000,98321.070000,623.000000,0.160742,1.848624,503.000000,-0.060000,0.008832,0.774783,-0.991168,-0.225217,272.094286,97141.327250,97965.794627,95947.168373,9.690000
2025.01.15 18:17,99353.270000,99418.470000,99126.970000,99337.370000,371.000000,0.939387,0.052641,18.200000,-0.560000,0.223671,0.278216,-0.776329,-0.721784,345.735714,99010.302199,99704.101381,98574.268619,-48.830000
2025.01.15 22:11,99704.170000,100040.370000,99674.170000,99791.570000,269.000000,0.265816,-0.422879,-87.400000,-0.060000,0.918078,0.679410,-0.081922,-0.320590,206.678571,99321.719489,99769.575680,98714.354320,66.870000
2025.01.16 03:11,100018.570000,100048.470000,99758.770000,99815.570000,238.000000,0.414611,0.692208,203.000000,-0.760000,0.103210,0.803935,-0.896790,-0.196065,293.264286,99953.156848,100633.060838,99409.599162,5.000000
2025.01.17 01:29,99848.170000,100043.870000,99782.070000,100016.570000,136.000000,0.299933,-0.936265,-168.400000,-0.460000,0.747517,0.104278,-0.252483,-0.895722,179.863571,99807.760847,100170.307452,99363.656548,19.990000
2025.01.17 04:53,101162.270000,101583.470000,101136.370000,101574.170000,240.000000,0.923210,-1.115958,-411.900000,-0.660000,0.942071,0.020801,-0.057929,-0.979199,369.100000,101161.380473,102538.540212,99411.819788,-49.560000
2025.01.17 04:59,100888.770000,101199.370000,100709.970000,101163.270000,374.000000,0.921270,-0.702969,-273.500000,-0.660000,0.634655,0.073764,-0.365345,-0.926236,389.064286,101161.465190,102534.603604,99529.446396,16.660000
2025.01.17 12:17,101941.270000,101972.170000,101824.170000,101850.870000,134.000000,0.513178,0.526360,90.400000,-0.260000,0.208784,0.819595,-0.791216,-0.180405,171.745714,101823.067056,102153.355697,101606.224303,21.410000
2025.01.17 16:11,102495.670000,102626.070000,102394.570000,102403.670000,228.000000,0.607570,0.417409,92.000000,-0.660000,0.563283,0.960691,-0.436717,-0.039309,220.407143,102532.067534,102921.589454,102245.220546,21.400000
2025.01.17 17:53,103613.070000,104029.070000,103584.270000,103827.670000,464.000000,0.202067,-0.455109,-214.600000,-0.660000,0.935252,0.452788,-0.064748,-0.547212,471.535714,103294.111985,104338.389455,101885.675545,25.600000
2025.01.17 20:05,104052.470000,104187.530000,103949.430000,104020.170000,275.000000,0.828157,0.104844,32.300000,-0.760000,0.567241,0.702898,-0.432759,-0.297102,308.076429,104376.199781,105151.196410,103890.923590,23.010000
2025.01.17 20:23,104392.270000,104490.470000,104199.970000,104199.970000,214.000000,0.407265,0.632734,192.300000,-0.160000,0.338038,1.000000,-0.661962,0.000000,303.919286,104327.204043,105089.101441,104011.468559,18.000000
2025.01.17 22:41,105078.170000,105272.670000,105013.670000,105232.170000,369.000000,0.526316,-0.516296,-154.000000,-0.660000,0.750965,0.156371,-0.249035,-0.843629,298.278571,105160.940365,105849.108112,104472.031888,-46.160000
2025.01.19 01:29,104552.240000,104637.840000,104430.040000,104637.840000,127.000000,0.548361,-0.493412,-85.600000,-0.120000,0.411935,0.000000,-0.588065,-1.000000,173.485714,104168.518608,104519.434480,103650.175520,-47.330000
2025.01.19 03:23,104073.840000,104214.540000,104073.640000,104178.340000,120.000000,0.115183,-0.688082,-104.500000,-0.820000,0.998581,0.256920,-0.001419,-0.743080,151.871429,104260.122709,104628.512529,104065.077471,77.020000
2025.01.19 11:05,104401.140000,104526.940000,104293.440000,104442.640000,203.000000,0.336538,-0.192066,-41.500000,-0.320000,0.538758,0.361028,-0.461242,-0.638972,216.071429,104838.936963,105604.079905,104327.200095,1.910000
2025.01.19 11:47,104507.340000,104685.040000,104295.940000,104344.840000,376.000000,0.254226,0.436308,149.900000,-0.120000,0.456695,0.874325,-0.543305,-0.125675,343.564286,104488.664241,105396.124822,103746.545178,3.350000
2025.01.19 22:35,105882.140000,105982.640000,105874.340000,105898.740000,128.000000,0.531235,-0.065882,-16.600000,-0.720000,0.927978,0.774700,-0.072022,-0.225300,251.965714,105541.947668,106292.610282,104550.129718,12.430000
2025.01.19 23:11,105873.840000,106374.240000,105767.240000,106273.940000,246.000000,0.415199,-1.327749,-400.100000,-0.120000,0.824382,0.165239,-0.175618,-0.834761,301.337143,105795.461953,106569.823461,104919.156539,15.540000
2025.01.20 11:11,108668.270000,108675.670000,108184.270000,108316.070000,433.000000,0.452185,0.760589,352.500000,-0.060000,0.015059,0.731787,-0.984941,-0.268213,463.456429,107484.812628,109001.886265,107250.679735,-45.890000
2025.01.20 11:47,107922.570000,108155.570000,107566.570000,107924.530000,473.000000,0.589242,-0.004556,-1.960000,-0.060000,0.395586,0.392258,-0.604414,-0.607742,430.242143,107891.733457,108824.411835,107348.314165,7.690000
2025.01.21 13:59,103831.930000,103904.530000,103788.630000,103904.530000,229.000000,0.748114,-0.269174,-72.600000,-0.040000,0.626402,0.000000,-0.373598,-1.000000,269.714286,103228.376196,103928.108994,102401.651006,3.550000
2025.01.21 16:05,104411.630000,104683.230000,104314.130000,104549.330000,233.000000,0.641821,-0.475593,-143.500000,-0.340000,0.735844,0.362774,-0.264156,-0.637226,301.728571,104329.816519,105007.428652,103753.951348,24.200000
2025.01.21 18:23,106127.570000,106516.970000,105435.170000,105876.070000,786.000000,0.931000,0.410663,251.500000,-0.860000,0.359956,0.592439,-0.640044,-0.407561,612.424286,104014.348365,105353.283734,102418.388266,-49.120000
2025.01.21 18:35,105364.470000,106120.470000,105181.170000,105981.570000,717.000000,0.349464,-0.985801,-617.100000,-0.860000,0.804855,0.147876,-0.195145,-0.852124,625.988571,104383.794467,105912.847780,102107.170220,4.930000
2025.01.21 18:47,105012.070000,105470.670000,104778.070000,105464.670000,681.000000,0.194278,-0.707049,-452.500000,-0.860000,0.662143,0.008663,-0.337857,-0.991337,639.984286,104571.228123,106126.690761,102072.535239,24.540000
2025.01.21 19:05,104939.670000,105504.470000,104788.170000,105504.470000,416.000000,0.564259,-0.873161,-564.800000,-0.860000,0.788496,0.000000,-0.211504,-1.000000,646.845000,104755.030649,106476.375122,102219.362878,0.950000
2025.01.23 16:41,104387.770000,104387.770000,102296.770000,102397.970000,808.000000,0.716583,6.336107,1989.800000,-0.660000,0.000000,0.951602,-1.000000,-0.048398,314.041429,102011.583687,102627.422921,101140.908079,14.250000
2025.01.23 16:53,105292.970000,105453.770000,104284.170000,104575.770000,934.000000,0.169292,1.550117,749.900000,-0.660000,0.137483,0.750684,-0.862517,-0.249316,483.770000,102457.428370,103861.678675,100464.622325,3.320000
2025.01.23 17:05,105106.170000,105451.070000,104621.070000,105336.070000,913.000000,0.046669,-0.376057,-219.300000,-0.660000,0.415542,0.138554,-0.584458,-0.861446,583.156429,102974.907577,105013.109209,100068.911791,25.440000
2025.01.23 17:23,103084.430000,103615.970000,102715.630000,102715.630000,693.000000,0.933247,0.466387,394.860000,-0.660000,0.590377,1.000000,-0.409623,0.000000,846.635714,103331.683146,105775.523706,100170.107294,39.200000
2025.01.23 17:35,104187.270000,104252.670000,103775.270000,103875.770000,659.000000,0.501347,0.322058,311.500000,-0.660000,0.136992,0.789485,-0.863008,-0.210515,967.218571,103362.195682,105806.377231,100546.879769,37.780000
2025.01.23 17:47,104701.270000,105011.770000,104442.370000,104906.270000,648.000000,0.963481,-0.200408,-205.000000,-0.660000,0.545311,0.185283,-0.454689,-0.814717,1022.911429,103580.345218,106009.893503,100914.682497,22.900000
2025.01.23 17:59,104982.990000,105362.470000,104705.870000,105160.870000,699.000000,0.589080,-0.167724,-177.880000,-0.660000,0.577947,0.307036,-0.422053,-0.692964,1060.554286,103827.459011,106273.349600,101194.376400,10.660000
2025.01.23 18:11,105521.770000,105528.370000,104996.670000,105197.830000,586.000000,0.339320,0.350697,345.300000,-0.660000,0.012413,0.621666,-0.987587,-0.378334,984.611429,104055.505811,106482.787239,101526.030761,34.700000
2025.01.23 18:23,106198.270000,106820.770000,105984.070000,106217.470000,763.000000,0.588997,-0.019799,-19.200000,-0.660000,0.743994,0.721047,-0.256006,-0.278953,969.730000,104387.751923,106790.521333,101933.836667,-41.290000
2025.01.23 18:59,105214.570000,106127.170000,104994.170000,106111.470000,714.000000,0.695326,-1.349281,-901.200000,-0.660000,0.805472,0.013857,-0.194528,-0.986143,667.911429,105069.278375,107001.188032,103185.659968,-41.310000
