Datetime,c0,h0,l0,o0,v0,abs(c0-o0)/abs(h0-l0),(c0-c1)/atr14,c0-c1,Spread,(h0-c0)/(h0-l0),(h0-o0)/(h0-l0),(l0-c0)/(h0-l0),(l0-o0)/(h0-l0),Profit
2021.10.29 18:50,35758.450000,35762.250000,35748.250000,35761.450000,261.000000,0.681818,-0.068326,-2.000000,-1.100000,0.271429,0.057143,-0.728571,-0.942857,0.890000
2021.11.01 01:20,35910.300000,35922.300000,35903.400000,35917.300000,77.000000,0.550459,-0.319225,-8.000000,-1.400000,0.634921,0.264550,-0.365079,-0.735450,-17.210000
2021.11.01 11:30,35931.300000,35942.400000,35921.300000,35926.300000,187.000000,0.417989,0.330774,4.000000,-1.400000,0.526066,0.763033,-0.473934,-0.236967,19.170000
2021.11.01 20:05,35909.650000,35919.450000,35907.650000,35912.650000,179.000000,0.295455,-0.190909,-3.000000,-1.100000,0.830508,0.576271,-0.169492,-0.423729,-49.270000
2021.11.02 10:10,35864.300000,35870.200000,35863.300000,35866.200000,74.000000,0.546667,-0.081343,-0.900000,-1.400000,0.855072,0.579710,-0.144928,-0.420290,-4.600000
2021.11.02 19:55,36064.250000,36080.450000,36061.450000,36072.650000,197.000000,0.450000,-0.440780,-8.400000,-1.100000,0.852632,0.410526,-0.147368,-0.589474,-49.440000
2021.11.03 23:00,36151.450000,36161.650000,36142.250000,36153.250000,474.000000,0.447514,-0.055118,-1.800000,-1.400000,0.525773,0.432990,-0.474227,-0.567010,-49.440000
2021.11.05 15:00,36160.400000,36164.400000,36154.400000,36164.400000,127.000000,0.833333,-0.269360,-4.000000,-1.400000,0.400000,0.000000,-0.600000,-1.000000,228.850000
2021.11.05 18:00,36451.250000,36460.250000,36431.250000,36451.650000,373.000000,0.424779,-0.012832,-0.400000,-1.100000,0.310345,0.296552,-0.689655,-0.703448,-49.030000
2021.11.08 11:20,36410.300000,36419.300000,36394.300000,36407.300000,143.000000,0.916335,0.165877,3.000000,-1.400000,0.360000,0.480000,-0.640000,-0.520000,40.310000
2021.11.10 08:30,36226.400000,36226.400000,36211.300000,36212.300000,49.000000,0.666667,1.746903,14.100000,-1.400000,0.000000,0.933775,-1.000000,-0.066225,37.510000
2021.11.11 09:40,36114.300000,36119.300000,36106.300000,36114.300000,108.000000,0.727273,-0.088832,-1.000000,-1.400000,0.384615,0.384615,-0.615385,-0.615385,-49.690000
2021.11.12 02:05,36000.300000,36004.400000,35974.300000,35975.300000,155.000000,0.700000,3.178808,24.000000,-1.400000,0.136213,0.966777,-0.863787,-0.033223,-49.540000
2021.11.12 13:30,36004.200000,36013.400000,36004.200000,36012.400000,73.000000,0.606667,-0.738956,-9.200000,-1.400000,1.000000,0.108696,0.000000,-0.891304,10.700000
2021.11.12 19:10,36092.450000,36115.450000,36092.450000,36109.450000,188.000000,0.448000,-0.587310,-16.000000,-1.100000,1.000000,0.260870,0.000000,-0.739130,1.520000
2021.11.15 13:10,36199.300000,36205.300000,36198.300000,36200.400000,72.000000,0.521053,-0.101852,-1.100000,-1.400000,0.857143,0.700000,-0.142857,-0.300000,12.870000
2021.11.16 04:15,36134.200000,36135.200000,36128.300000,36134.300000,52.000000,0.700000,0.092105,0.900000,-1.400000,0.144928,0.130435,-0.855072,-0.869565,-49.960000
2021.11.18 06:35,35922.300000,35923.300000,35920.300000,35923.300000,22.000000,0.731707,-0.172626,-1.000000,-1.400000,0.333333,0.000000,-0.666667,-1.000000,96.300000
2021.11.19 05:25,36001.300000,36003.300000,35995.300000,36001.300000,61.000000,0.089286,0.000000,0.000000,-1.400000,0.250000,0.250000,-0.750000,-0.750000,5.210000
2021.11.22 03:30,35689.300000,35691.300000,35684.300000,35687.400000,50.000000,0.012500,0.181199,1.900000,-1.400000,0.285714,0.557143,-0.714286,-0.442857,41.320000
2021.11.22 16:55,35879.650000,35895.650000,35841.450000,35858.250000,510.000000,0.699346,0.639248,27.200000,-1.100000,0.295203,0.690037,-0.704797,-0.309963,-49.160000
2021.11.23 12:05,35633.300000,35639.200000,35619.400000,35619.400000,176.000000,0.738220,0.467085,14.900000,-1.400000,0.297980,1.000000,-0.702020,0.000000,-10.950000
2021.11.23 22:05,35784.650000,35808.650000,35771.650000,35807.650000,434.000000,0.235294,-0.534351,-23.000000,-1.100000,0.648649,0.027027,-0.351351,-0.972973,-12.080000
2021.11.25 03:10,35895.300000,35906.300000,35891.300000,35903.300000,79.000000,0.888889,-0.623806,-7.000000,-1.400000,0.733333,0.200000,-0.266667,-0.800000,9.010000
2021.11.29 13:10,35162.400000,35164.200000,35145.300000,35148.300000,245.000000,0.500000,0.546663,14.100000,-1.400000,0.095238,0.841270,-0.904762,-0.158730,5.250000
2021.11.30 02:50,35258.300000,35263.200000,35244.300000,35245.300000,80.000000,0.709220,0.885645,13.000000,-1.400000,0.259259,0.947090,-0.740741,-0.052910,-49.560000
2021.11.30 14:40,34752.400000,34784.400000,34750.400000,34780.400000,290.000000,0.938650,-0.740461,-28.000000,-1.400000,0.941176,0.117647,-0.058824,-0.882353,10.540000
2021.11.30 21:25,34655.650000,34672.450000,34650.650000,34671.450000,376.000000,0.060976,-0.410582,-14.800000,-1.100000,0.770642,0.045872,-0.229358,-0.954128,-48.860000
2021.12.01 18:30,34962.650000,35001.450000,34958.650000,34994.450000,414.000000,0.045455,-0.699340,-31.800000,-1.100000,0.906542,0.163551,-0.093458,-0.836449,-49.250000
2021.12.02 17:30,34473.450000,34501.450000,34418.250000,34473.250000,735.000000,0.433036,0.013376,1.200000,-1.100000,0.336538,0.338942,-0.663462,-0.661058,14.050000
2021.12.03 06:55,34661.300000,34670.300000,34658.300000,34666.300000,53.000000,0.827586,-0.258382,-6.000000,-1.400000,0.750000,0.333333,-0.250000,-0.666667,-28.580000
2021.12.03 15:05,34682.300000,34682.300000,34651.300000,34663.300000,186.000000,0.428571,0.856531,20.000000,-1.400000,0.000000,0.612903,-1.000000,-0.387097,-14.060000
2021.12.06 01:20,34727.300000,34729.300000,34697.300000,34697.300000,159.000000,0.552632,0.531982,30.000000,-1.400000,0.062500,1.000000,-0.937500,0.000000,1.740000
2021.12.06 18:05,35217.450000,35258.450000,35202.650000,35249.450000,596.000000,0.817352,-0.535249,-33.000000,-1.100000,0.734767,0.161290,-0.265233,-0.838710,2.940000
2021.12.07 03:55,35338.300000,35349.300000,35334.300000,35345.300000,157.000000,0.071429,-0.312899,-7.000000,-1.400000,0.733333,0.266667,-0.266667,-0.733333,107.290000
2021.12.08 22:15,35763.450000,35776.450000,35758.450000,35760.450000,193.000000,0.131579,0.164191,3.000000,-1.100000,0.722222,0.888889,-0.277778,-0.111111,-6.550000
2021.12.09 09:40,35781.300000,35782.300000,35773.300000,35778.300000,69.000000,0.500000,0.254545,3.000000,-1.400000,0.111111,0.444444,-0.888889,-0.555556,-50.000000
2021.12.09 19:55,35827.250000,35828.450000,35802.450000,35802.450000,182.000000,0.000000,1.212291,24.800000,-1.100000,0.046154,1.000000,-0.953846,0.000000,-7.780000
2021.12.10 23:00,36002.450000,36012.650000,35969.450000,35979.250000,325.000000,0.243197,0.948697,21.200000,-1.400000,0.236111,0.773148,-0.763889,-0.226852,39.470000
2021.12.14 09:30,35759.300000,35762.300000,35754.300000,35761.300000,109.000000,0.538462,-0.142132,-2.000000,-1.400000,0.375000,0.125000,-0.625000,-0.875000,-14.510000
2021.12.14 14:40,35670.400000,35690.300000,35669.400000,35688.300000,153.000000,0.368421,-0.955235,-18.900000,-1.400000,0.952153,0.095694,-0.047847,-0.904306,-49.530000
2021.12.15 06:10,35633.400000,35636.300000,35631.400000,35635.300000,46.000000,0.333333,-0.316940,-2.900000,-1.400000,0.591837,0.204082,-0.408163,-0.795918,-49.910000
2021.12.15 19:45,35550.450000,35570.250000,35549.450000,35567.650000,226.000000,0.505051,-0.561829,-17.200000,-1.100000,0.951923,0.125000,-0.048077,-0.875000,-49.770000
2021.12.15 21:55,35673.450000,35694.450000,35615.400000,35652.450000,763.000000,0.217391,0.257669,18.000000,-1.100000,0.265655,0.531309,-0.734345,-0.468691,30.900000
2021.12.15 23:10,35961.300000,35985.300000,35950.650000,35972.950000,181.000000,0.499579,-0.157364,-11.650000,-1.400000,0.692641,0.356421,-0.307359,-0.643579,14.000000
2021.12.16 13:10,36161.300000,36167.300000,36157.300000,36159.300000,92.000000,0.615385,0.134100,2.000000,-1.400000,0.600000,0.800000,-0.400000,-0.200000,-14.850000
2021.12.17 10:45,35941.300000,35968.300000,35935.400000,35964.300000,220.000000,0.502283,-0.892193,-24.000000,-1.400000,0.820669,0.121581,-0.179331,-0.878419,-49.410000
2021.12.20 14:25,35024.300000,35029.300000,34995.300000,35000.300000,211.000000,0.840787,0.728534,24.000000,-1.400000,0.147059,0.852941,-0.852941,-0.147059,-49.060000
2021.12.20 21:20,34881.450000,34892.450000,34862.450000,34862.450000,416.000000,0.619048,0.472133,19.000000,-1.100000,0.366667,1.000000,-0.633333,0.000000,72.370000
2021.12.21 13:25,35243.200000,35257.300000,35238.300000,35248.300000,165.000000,0.735294,-0.235023,-5.100000,-1.400000,0.742105,0.473684,-0.257895,-0.526316,-1.160000
2021.12.21 18:55,35422.650000,35427.450000,35405.650000,35419.650000,316.000000,0.820961,0.070446,3.000000,-1.100000,0.220183,0.357798,-0.779817,-0.642202,-7.040000
2021.12.22 13:00,35537.300000,35543.300000,35533.400000,35534.300000,94.000000,0.266667,0.123348,2.000000,-1.400000,0.606061,0.909091,-0.393939,-0.090909,-20.930000
2021.12.22 20:10,35720.450000,35726.450000,35714.450000,35722.450000,209.000000,0.075758,-0.110672,-2.000000,-1.100000,0.500000,0.333333,-0.500000,-0.666667,63.950000
2021.12.23 17:25,35990.450000,35991.450000,35974.450000,35986.450000,306.000000,0.625000,0.133029,5.000000,-1.100000,0.058824,0.294118,-0.941176,-0.705882,4.520000
2021.12.27 14:40,36034.200000,36038.300000,36021.300000,36024.300000,118.000000,0.666667,0.830667,8.900000,-1.400000,0.241176,0.823529,-0.758824,-0.176471,19.840000
2021.12.27 18:00,36162.450000,36162.450000,36148.450000,36158.450000,263.000000,0.625000,0.088496,3.000000,-1.100000,0.000000,0.285714,-1.000000,-0.714286,19.940000
2021.12.28 06:50,36273.300000,36276.300000,36271.300000,36276.300000,27.000000,0.750000,-0.506024,-3.000000,-1.400000,0.600000,0.000000,-0.400000,-1.000000,-9.790000
2021.12.28 11:05,36360.300000,36360.300000,36344.300000,36358.300000,149.000000,0.173184,0.050054,1.000000,-1.400000,0.000000,0.125000,-1.000000,-0.875000,3.250000
2021.12.28 17:40,36474.450000,36505.650000,36469.450000,36496.650000,345.000000,0.482993,-0.468656,-21.200000,-1.100000,0.861878,0.248619,-0.138122,-0.751381,-49.980000
2021.12.31 08:10,36380.300000,36390.300000,36375.300000,36377.300000,41.000000,0.285714,0.295983,3.000000,-1.400000,0.666667,0.866667,-0.333333,-0.133333,-17.900000
2021.12.31 16:50,36385.450000,36398.250000,36367.250000,36375.450000,554.000000,0.895592,0.355681,9.000000,-1.100000,0.412903,0.735484,-0.587097,-0.264516,19.660000
2022.01.03 02:35,36494.300000,36508.300000,36493.300000,36499.300000,112.000000,0.333333,-0.444444,-6.000000,-1.400000,0.933333,0.600000,-0.066667,-0.400000,-11.870000
2022.01.03 21:10,36528.450000,36532.450000,36499.450000,36502.450000,235.000000,0.226190,1.015625,26.000000,-1.100000,0.121212,0.909091,-0.878788,-0.090909,61.200000
2022.01.04 16:30,36750.300000,36763.300000,36745.200000,36756.300000,168.000000,0.625000,-0.573477,-8.000000,-1.100000,0.718232,0.386740,-0.281768,-0.613260,80.720000
2022.01.05 09:20,36759.200000,36759.300000,36745.300000,36747.300000,89.000000,0.111111,0.857303,10.900000,-1.400000,0.007143,0.857143,-0.992857,-0.142857,34.940000
2022.01.05 17:55,36894.450000,36913.450000,36880.450000,36913.450000,409.000000,0.181818,-0.485047,-19.000000,-1.100000,0.575758,0.000000,-0.424242,-1.000000,-6.810000
2022.01.06 13:20,36503.300000,36508.300000,36488.300000,36495.300000,198.000000,0.071429,0.347299,9.000000,-1.400000,0.250000,0.650000,-0.750000,-0.350000,-49.700000
2022.01.07 02:25,36333.300000,36336.300000,36327.300000,36333.300000,97.000000,0.000000,0.000000,0.000000,-1.400000,0.333333,0.333333,-0.666667,-0.666667,-49.510000
2022.01.10 21:20,35972.250000,36008.450000,35959.450000,35962.450000,438.000000,0.573864,0.249094,10.800000,-1.100000,0.738776,0.938776,-0.261224,-0.061224,34.520000
2022.01.11 22:20,36232.450000,36250.450000,36229.450000,36235.450000,307.000000,0.652174,-0.078652,-2.000000,-1.100000,0.857143,0.714286,-0.142857,-0.285714,12.330000
2022.01.12 16:10,36364.300000,36370.300000,36348.300000,36366.300000,217.000000,0.750000,0.000000,0.000000,-1.400000,0.272727,0.181818,-0.727273,-0.818182,-5.710000
2022.01.13 13:35,36324.300000,36325.300000,36312.300000,36313.300000,131.000000,0.571429,0.723140,10.000000,-1.400000,0.076923,0.923077,-0.923077,-0.076923,32.350000
2022.01.14 08:30,36179.300000,36179.300000,36160.300000,36166.300000,130.000000,0.130435,0.819451,13.000000,-1.400000,0.000000,0.684211,-1.000000,-0.315789,-30.560000
2022.01.14 23:00,35904.450000,35928.650000,35882.250000,35927.450000,559.000000,0.580983,-0.429668,-21.000000,-1.400000,0.521552,0.025862,-0.478448,-0.974138,0.780000
2022.01.18 21:50,35475.450000,35488.650000,35449.450000,35453.250000,419.000000,0.460993,0.595631,22.200000,-1.100000,0.336735,0.903061,-0.663265,-0.096939,-49.080000
2022.01.19 12:35,35413.300000,35415.300000,35394.300000,35398.300000,198.000000,0.210526,0.516197,14.000000,-1.400000,0.095238,0.809524,-0.904762,-0.190476,-2.820000
2022.01.20 06:00,35152.300000,35157.300000,35141.300000,35148.300000,186.000000,0.833333,0.171359,3.000000,-1.400000,0.312500,0.562500,-0.687500,-0.437500,-18.010000
2022.01.20 17:50,35446.450000,35446.650000,35383.450000,35390.450000,456.000000,0.131250,0.902159,60.000000,-1.100000,0.003165,0.889241,-0.996835,-0.110759,-48.710000
2022.01.21 08:50,34724.300000,34749.300000,34718.300000,34726.300000,198.000000,0.346154,-0.073318,-2.000000,-1.400000,0.806452,0.741935,-0.193548,-0.258065,-49.880000
2022.01.25 12:00,34270.300000,34310.300000,34259.400000,34296.300000,379.000000,0.788913,-0.512821,-27.000000,-1.400000,0.785855,0.275049,-0.214145,-0.724951,-49.920000
2022.01.25 20:50,34269.250000,34285.250000,34178.400000,34199.450000,422.000000,0.166531,0.885572,67.800000,-1.100000,0.149743,0.802995,-0.850257,-0.197005,3.190000
2022.01.26 11:35,34585.300000,34623.300000,34576.300000,34591.300000,297.000000,0.635697,-0.144157,-6.000000,-1.400000,0.808511,0.680851,-0.191489,-0.319149,-13.750000
2022.01.27 10:30,33922.300000,33948.300000,33912.300000,33933.300000,491.000000,0.508197,-0.208955,-11.000000,-1.400000,0.722222,0.416667,-0.277778,-0.583333,138.480000
2022.01.28 05:05,34381.300000,34394.300000,34376.300000,34390.300000,142.000000,0.062500,-0.212121,-7.000000,-1.400000,0.722222,0.222222,-0.277778,-0.777778,-48.980000
2022.01.28 16:35,33937.400000,34201.300000,33920.400000,34186.300000,506.000000,0.876923,-3.453117,-244.900000,-1.100000,0.939480,0.053400,-0.060520,-0.946600,29.930000
2022.01.31 04:30,34710.400000,34726.900000,34705.300000,34716.900000,140.000000,0.929487,-0.214505,-6.000000,-1.400000,0.763889,0.462963,-0.236111,-0.537037,-20.710000
2022.01.31 17:15,34752.450000,34766.450000,34715.400000,34749.650000,375.000000,0.464286,0.099333,5.800000,-1.100000,0.274241,0.329089,-0.725759,-0.670911,17.400000
2022.02.01 06:35,35024.900000,35035.900000,35022.900000,35032.900000,83.000000,0.600000,-0.379551,-7.000000,-1.400000,0.846154,0.230769,-0.153846,-0.769231,46.690000
2022.02.01 16:10,35119.300000,35129.300000,35114.300000,35129.300000,147.000000,0.217391,-0.479154,-11.000000,-1.400000,0.666667,0.000000,-0.333333,-1.000000,-20.680000
2022.02.01 22:20,35281.450000,35281.450000,35249.650000,35272.450000,279.000000,0.458333,0.233820,8.000000,-1.100000,0.000000,0.283019,-1.000000,-0.716981,19.420000
2022.02.02 19:55,35513.450000,35519.450000,35502.450000,35514.450000,223.000000,0.718876,-0.080521,-3.000000,-1.100000,0.352941,0.294118,-0.647059,-0.705882,13.770000
2022.02.03 06:25,35582.900000,35586.300000,35580.900000,35585.300000,61.000000,0.170213,-0.354694,-3.400000,-1.400000,0.629630,0.185185,-0.370370,-0.814815,-49.760000
2022.02.04 01:50,35291.300000,35300.300000,35281.900000,35283.400000,156.000000,0.345794,0.334186,8.400000,-1.400000,0.489130,0.918478,-0.510870,-0.081522,-49.650000
2022.02.04 22:20,35260.250000,35305.450000,35250.250000,35304.450000,444.000000,0.761905,-1.093580,-45.200000,-1.100000,0.818841,0.018116,-0.181159,-0.981884,-49.260000
2022.02.07 14:20,35091.300000,35129.300000,35089.300000,35117.400000,254.000000,0.918534,-0.911780,-25.100000,-1.400000,0.950000,0.297500,-0.050000,-0.702500,-6.600000
2022.02.08 16:15,35147.400000,35171.300000,35146.400000,35156.200000,192.000000,0.008333,-0.384507,-7.800000,-1.400000,0.959839,0.606426,-0.040161,-0.393574,103.930000
2022.02.09 07:10,35594.300000,35599.300000,35592.300000,35592.300000,89.000000,0.382022,0.278330,3.000000,-1.400000,0.714286,1.000000,-0.285714,0.000000,-49.900000
2022.02.09 15:30,35690.300000,35697.300000,35688.300000,35690.300000,86.000000,0.285714,-0.071429,-1.000000,-1.400000,0.777778,0.777778,-0.222222,-0.222222,18.500000
2022.02.10 06:45,35750.300000,35751.300000,35747.300000,35749.900000,63.000000,0.600000,0.134875,1.000000,-1.400000,0.250000,0.350000,-0.750000,-0.650000,8.590000
2022.02.10 13:30,35796.300000,35810.300000,35795.300000,35809.300000,111.000000,0.100000,-0.888889,-12.000000,-1.400000,0.933333,0.066667,-0.066667,-0.933333,-11.930000
2022.02.11 09:40,35114.300000,35114.300000,35072.300000,35075.300000,204.000000,0.116000,1.313321,40.000000,-1.400000,0.000000,0.928571,-1.000000,-0.071429,-19.170000
2022.02.11 15:35,35234.300000,35234.300000,35216.300000,35219.300000,198.000000,0.066667,0.601459,15.900000,-1.400000,0.000000,0.833333,-1.000000,-0.166667,21.600000
2022.02.11 17:00,35324.900000,35403.450000,35274.450000,35391.250000,757.000000,0.141593,-1.422099,-64.350000,-1.100000,0.608915,0.094574,-0.391085,-0.905426,-48.040000
2022.02.14 15:40,34711.950000,34726.350000,34684.950000,34706.350000,369.000000,0.583333,0.078247,5.000000,-1.300000,0.347826,0.483092,-0.652174,-0.516908,-49.290000
2022.02.14 19:45,34679.300000,34702.300000,34643.500000,34643.500000,280.000000,0.219858,0.762299,36.800000,-1.000000,0.391156,1.000000,-0.608844,0.000000,-49.120000
2022.02.15 11:35,34895.300000,34902.300000,34884.300000,34884.300000,203.000000,0.697885,0.191235,12.000000,-1.400000,0.388889,1.000000,-0.611111,0.000000,-9.360000
2022.02.16 11:15,35047.200000,35050.200000,34994.300000,35015.300000,319.000000,0.902913,0.697404,30.900000,-1.400000,0.053667,0.624329,-0.946333,-0.375671,-49.750000
2022.02.16 22:10,34979.450000,35002.650000,34971.450000,35000.450000,322.000000,0.472973,-0.244731,-18.000000,-1.100000,0.743590,0.070513,-0.256410,-0.929487,-47.980000
2022.02.17 14:45,34854.200000,34864.200000,34831.300000,34837.300000,232.000000,0.176471,0.738362,17.900000,-1.400000,0.303951,0.817629,-0.696049,-0.182371,-49.520000
2022.02.18 06:40,34533.300000,34539.300000,34530.900000,34537.300000,153.000000,0.260000,-0.127764,-2.600000,-1.400000,0.714286,0.238095,-0.285714,-0.761905,-49.340000
2022.02.18 22:10,34242.450000,34263.450000,34178.450000,34252.250000,635.000000,0.259434,-0.198477,-10.800000,-1.100000,0.247059,0.131765,-0.752941,-0.868235,-49.120000
2022.02.21 04:15,34222.900000,34237.900000,34215.400000,34233.900000,254.000000,0.417722,-0.233083,-12.400000,-1.400000,0.666667,0.177778,-0.333333,-0.822222,15.310000
2022.02.22 07:20,33635.300000,33636.300000,33618.300000,33623.200000,217.000000,0.756000,0.611152,11.900000,-1.400000,0.055556,0.727778,-0.944444,-0.272222,-49.430000
2022.02.22 12:30,33887.300000,33921.400000,33881.400000,33918.300000,473.000000,0.876786,-0.673163,-30.100000,-1.400000,0.852500,0.077500,-0.147500,-0.922500,10.500000
2022.02.23 07:05,33746.900000,33750.300000,33743.900000,33747.300000,146.000000,0.216216,0.049470,0.600000,-1.400000,0.531250,0.468750,-0.468750,-0.531250,-49.720000
2022.02.24 22:50,33119.900000,33137.150000,33050.900000,33072.900000,748.000000,0.543014,0.580913,49.000000,-1.100000,0.200000,0.744928,-0.800000,-0.255072,27.020000
2022.02.25 18:05,33726.650000,33746.650000,33622.250000,33645.650000,740.000000,0.507937,0.938767,81.200000,-1.100000,0.160772,0.811897,-0.839228,-0.188103,21.530000
2022.02.28 07:45,33544.400000,33546.900000,33527.900000,33535.400000,191.000000,0.285171,0.305913,8.500000,-2.200000,0.131579,0.605263,-0.868421,-0.394737,-9.830000
2022.02.28 15:05,33641.400000,33677.300000,33610.400000,33644.900000,591.000000,0.931202,-0.035297,-1.900000,-1.400000,0.536622,0.484305,-0.463378,-0.515695,22.820000
2022.03.01 09:15,34054.200000,34079.900000,34043.900000,34079.900000,373.000000,0.885106,-0.942019,-28.200000,-1.400000,0.713889,0.000000,-0.286111,-1.000000,-49.210000
2022.03.02 02:35,33403.900000,33441.900000,33400.400000,33431.300000,257.000000,0.708738,-1.037037,-26.400000,-1.400000,0.915663,0.255422,-0.084337,-0.744578,-49.120000
2022.03.02 12:35,33519.300000,33545.900000,33507.900000,33514.900000,408.000000,0.916300,0.069221,4.000000,-1.400000,0.700000,0.815789,-0.300000,-0.184211,-2.320000
2022.03.02 18:25,33844.250000,33865.150000,33795.450000,33851.900000,390.000000,0.236220,-0.052205,-5.150000,-1.100000,0.299857,0.190100,-0.700143,-0.809900,-3.280000
2022.03.03 15:25,33969.300000,33982.300000,33954.300000,33954.300000,300.000000,0.073826,0.613195,16.000000,-1.400000,0.464286,1.000000,-0.535714,0.000000,24.530000
2022.03.04 08:15,33678.900000,33679.900000,33656.900000,33671.900000,209.000000,0.107692,0.242718,7.500000,-2.200000,0.043478,0.347826,-0.956522,-0.652174,-49.730000
2022.03.04 20:15,33599.650000,33633.650000,33596.450000,33631.650000,349.000000,0.190722,-0.488259,-30.000000,-1.100000,0.913978,0.053763,-0.086022,-0.946237,-48.520000
2022.03.07 07:25,33358.400000,33414.900000,33358.400000,33368.400000,264.000000,0.579065,-0.358158,-9.000000,-1.400000,1.000000,0.823009,0.000000,-0.176991,-48.990000
2022.03.07 16:20,33526.300000,33527.400000,33491.300000,33524.400000,290.000000,0.511327,0.080188,3.900000,-1.400000,0.030471,0.083102,-0.969529,-0.916898,-48.740000
2022.03.08 03:25,32914.300000,32929.900000,32875.900000,32894.300000,248.000000,0.240000,0.461401,18.400000,-1.400000,0.288889,0.659259,-0.711111,-0.340741,-49.130000
2022.03.08 11:15,32909.900000,32923.300000,32888.900000,32903.900000,320.000000,0.238411,0.039831,3.500000,-1.400000,0.389535,0.563953,-0.610465,-0.436047,-7.000000
2022.03.09 10:05,32861.900000,32920.300000,32843.300000,32899.900000,428.000000,0.602273,-0.834010,-44.000000,-1.400000,0.758442,0.264935,-0.241558,-0.735065,85.750000
2022.03.10 21:45,33091.900000,33137.650000,33086.900000,33130.150000,333.000000,0.476987,-0.696368,-38.350000,-1.100000,0.901478,0.147783,-0.098522,-0.852217,-2.360000
2022.03.11 09:20,33270.400000,33296.900000,33270.400000,33290.400000,220.000000,0.451613,-0.776244,-22.500000,-1.400000,1.000000,0.245283,0.000000,-0.754717,-49.640000
2022.03.11 12:45,33257.400000,33280.900000,33247.300000,33275.900000,207.000000,0.803279,-0.609491,-20.000000,-1.400000,0.699405,0.148810,-0.300595,-0.851190,68.540000
2022.03.14 08:25,33162.400000,33176.300000,33156.400000,33168.900000,143.000000,0.146341,-0.268386,-5.500000,-1.400000,0.698492,0.371859,-0.301508,-0.628141,-17.480000
2022.03.14 18:10,33350.450000,33383.650000,33341.450000,33379.650000,349.000000,0.224490,-0.481988,-30.200000,-1.100000,0.786730,0.094787,-0.213270,-0.905213,-49.180000
2022.03.15 14:10,33000.400000,33006.300000,32967.400000,32970.300000,264.000000,0.800000,0.747767,28.100000,-1.400000,0.151671,0.925450,-0.848329,-0.074550,32.500000
2022.03.15 16:45,33114.450000,33252.450000,33095.450000,33248.900000,464.000000,0.074219,-2.797346,-137.000000,-1.100000,0.878981,0.022611,-0.121019,-0.977389,23.280000
2022.03.15 19:45,33407.450000,33440.450000,33400.650000,33436.450000,304.000000,0.451613,-0.555997,-30.000000,-1.100000,0.829146,0.100503,-0.170854,-0.899497,95.700000
2022.03.16 23:05,34028.900000,34092.300000,34027.300000,34080.300000,351.000000,0.972984,-0.574555,-54.000000,-1.400000,0.975385,0.184615,-0.024615,-0.815385,-6.670000
2022.03.17 10:15,34112.900000,34137.900000,34107.900000,34137.900000,159.000000,0.523944,-0.954640,-23.000000,-1.400000,0.833333,0.000000,-0.166667,-1.000000,-49.070000
2022.03.17 19:35,34228.900000,34238.450000,34211.450000,34228.250000,309.000000,0.699324,-0.006060,-0.250000,-1.100000,0.353704,0.377778,-0.646296,-0.622222,38.680000
2022.03.18 08:30,34335.900000,34339.300000,34326.900000,34329.300000,152.000000,0.384615,0.398982,5.600000,-1.400000,0.274194,0.806452,-0.725806,-0.193548,1.830000
2022.03.18 17:20,34372.450000,34432.450000,34360.450000,34432.450000,369.000000,0.067857,-1.055447,-62.000000,-1.100000,0.833333,0.000000,-0.166667,-1.000000,75.540000
2022.03.22 10:40,34569.300000,34580.300000,34562.900000,34578.400000,141.000000,0.763889,-0.575589,-9.600000,-1.400000,0.632184,0.109195,-0.367816,-0.890805,157.980000
2022.03.23 06:00,34900.300000,34913.300000,34897.900000,34905.300000,135.000000,0.106383,-0.382626,-5.600000,-1.400000,0.844156,0.519481,-0.155844,-0.480519,-49.620000
2022.03.24 08:50,34489.300000,34493.900000,34483.300000,34483.300000,124.000000,0.369748,0.564516,7.000000,-1.400000,0.433962,1.000000,-0.566038,0.000000,-6.910000
2022.03.24 23:10,34734.300000,34745.300000,34731.300000,34742.300000,90.000000,0.484787,-0.227923,-6.600000,-1.400000,0.785714,0.214286,-0.214286,-0.785714,-1.290000
2022.03.28 01:10,34885.450000,34887.350000,34872.450000,34881.950000,127.000000,0.500000,0.509202,12.550000,-1.300000,0.127517,0.362416,-0.872483,-0.637584,-49.080000
2022.03.28 12:05,34897.300000,34922.300000,34894.900000,34921.400000,195.000000,0.875519,-1.149780,-26.100000,-1.400000,0.912409,0.032847,-0.087591,-0.967153,-9.950000
2022.03.28 22:00,34857.650000,34859.450000,34818.450000,34819.450000,279.000000,0.908537,1.478915,37.200000,-1.100000,0.043902,0.975610,-0.956098,-0.024390,59.510000
2022.03.29 15:40,35244.400000,35267.400000,35238.900000,35262.400000,292.000000,0.211538,-0.496361,-19.000000,-1.400000,0.807018,0.175439,-0.192982,-0.824561,13.700000
2022.03.31 01:15,35241.350000,35242.950000,35235.450000,35241.450000,29.000000,0.339623,0.050412,1.400000,-1.300000,0.213333,0.200000,-0.786667,-0.800000,-1.370000
2022.04.01 06:30,34851.300000,34858.300000,34851.300000,34856.300000,32.000000,0.100000,-0.635882,-6.000000,-1.400000,1.000000,0.285714,0.000000,-0.714286,-49.800000
