Datetime,c0,h0,l0,o0,v0,abs(c0-o0)/abs(h0-l0),(c0-c1)/atr14,c0-c1,Spread,(h0-c0)/(h0-l0),(h0-o0)/(h0-l0),(l0-c0)/(h0-l0),(l0-o0)/(h0-l0),Profit
2021.06.10 16:00,34594.300000,34606.400000,34564.300000,34566.300000,8845.000000,0.373684,0.977800,28.000000,-0.020000,0.287411,0.952494,-0.712589,-0.047506,21.060000
2021.06.11 13:35,34570.300000,34574.300000,34554.300000,34554.300000,4185.000000,0.833333,2.262626,16.000000,-0.020000,0.200000,1.000000,-0.800000,0.000000,-0.150000
2021.06.11 23:10,34472.450000,34474.450000,34468.450000,34469.450000,1705.000000,1.000000,0.194444,3.000000,-0.020000,0.333333,0.833333,-0.666667,-0.166667,28.590000
2021.06.14 22:05,34280.450000,34282.650000,34270.450000,34271.450000,3845.000000,1.000000,0.603448,7.000000,-0.020000,0.180328,0.918033,-0.819672,-0.081967,143.480000
2021.06.15 19:40,34276.450000,34287.450000,34276.450000,34282.450000,3805.000000,0.300000,-0.356234,-6.000000,-0.020000,1.000000,0.454545,0.000000,-0.545455,5.780000
2021.06.16 13:30,34298.300000,34299.200000,34287.300000,34287.300000,3155.000000,0.600000,1.377049,12.000000,-0.020000,0.075630,1.000000,-0.924370,0.000000,-49.950000
2021.06.16 16:45,34276.450000,34293.450000,34258.450000,34286.450000,12185.000000,0.354067,-0.328143,-7.000000,-0.020000,0.485714,0.200000,-0.514286,-0.800000,-49.820000
2021.06.17 06:40,33926.300000,33934.300000,33920.300000,33934.300000,3905.000000,0.916667,-0.626048,-8.000000,-0.020000,0.571429,0.000000,-0.428571,-1.000000,-13.810000
2021.06.17 16:45,33957.450000,34070.450000,33951.650000,34068.450000,20665.000000,0.235602,-4.649758,-110.000000,-0.020000,0.951178,0.016835,-0.048822,-0.983165,-48.130000
2021.06.18 01:55,33846.300000,33850.300000,33843.300000,33843.300000,2305.000000,0.666667,0.409058,4.000000,-0.020000,0.571429,1.000000,-0.428571,0.000000,-49.870000
2021.06.18 04:55,33848.300000,33852.300000,33846.300000,33848.300000,2205.000000,0.363636,0.085890,1.000000,-0.020000,0.666667,0.666667,-0.333333,-0.333333,-49.790000
2021.06.18 18:55,33419.450000,33428.450000,33414.450000,33424.450000,7105.000000,0.100000,-0.073970,-3.000000,-0.020000,0.642857,0.285714,-0.357143,-0.714286,-48.550000
2021.06.21 09:20,33193.400000,33208.300000,33175.300000,33175.300000,9115.000000,0.897098,1.009438,19.100000,-0.020000,0.451515,1.000000,-0.548485,0.000000,277.430000
2021.06.22 21:50,33932.450000,33950.450000,33932.450000,33947.450000,4905.000000,0.852632,-0.877193,-15.000000,-0.020000,1.000000,0.166667,0.000000,-0.833333,3.070000
2021.06.23 02:55,33986.300000,33989.300000,33980.300000,33988.300000,2305.000000,0.615385,-0.280000,-2.000000,-0.020000,0.333333,0.111111,-0.666667,-0.888889,33.220000
2021.06.24 03:25,33951.300000,33951.300000,33947.300000,33947.300000,1705.000000,0.692308,0.344262,3.000000,-0.020000,0.000000,1.000000,-1.000000,0.000000,92.350000
2021.06.24 16:45,34139.250000,34171.650000,34125.250000,34125.450000,15465.000000,0.775510,0.586343,13.800000,-0.020000,0.698276,0.995690,-0.301724,-0.004310,44.630000
2021.06.25 12:55,34308.300000,34313.300000,34298.300000,34303.300000,3505.000000,0.500000,0.423729,5.000000,-0.020000,0.333333,0.666667,-0.666667,-0.333333,5.460000
2021.06.25 17:20,34432.450000,34436.250000,34413.450000,34421.450000,8365.000000,0.312500,0.342382,10.000000,-0.020000,0.166667,0.649123,-0.833333,-0.350877,6.530000
2021.06.29 07:25,34257.300000,34264.300000,34257.300000,34262.300000,1485.000000,0.666667,-0.923483,-5.000000,-0.020000,1.000000,0.285714,0.000000,-0.714286,82.640000
2021.06.29 15:25,34373.300000,34381.300000,34372.300000,34377.400000,3725.000000,0.718232,-0.329317,-4.100000,-0.020000,0.888889,0.433333,-0.111111,-0.566667,9.620000
2021.06.30 02:45,34330.300000,34330.300000,34322.300000,34324.300000,1205.000000,0.750000,1.114058,6.000000,-0.020000,0.000000,0.750000,-1.000000,-0.250000,-49.890000
2021.06.30 06:45,34329.300000,34330.300000,34325.300000,34328.300000,1805.000000,0.600000,0.177215,1.000000,-0.020000,0.200000,0.400000,-0.800000,-0.600000,-49.940000
2021.06.30 16:50,34361.650000,34390.650000,34338.650000,34383.250000,14345.000000,0.643750,-0.662848,-18.600000,-0.020000,0.557692,0.142308,-0.442308,-0.857692,57.340000
2021.07.01 21:50,34615.450000,34621.450000,34610.450000,34616.450000,3805.000000,0.533333,-0.071211,-1.000000,-0.020000,0.545455,0.454545,-0.454545,-0.545455,5.030000
2021.07.02 11:00,34671.300000,34675.400000,34666.300000,34669.300000,4625.000000,0.723757,0.108865,2.000000,-0.020000,0.450549,0.670330,-0.549451,-0.329670,41.040000
2021.07.05 08:55,34741.300000,34744.300000,34732.300000,34741.300000,2505.000000,0.875000,0.000000,0.000000,-0.020000,0.250000,0.250000,-0.750000,-0.750000,76.180000
2021.07.06 04:05,34861.300000,34865.300000,34861.300000,34862.300000,2205.000000,0.450450,-0.117548,-1.000000,-0.020000,1.000000,0.750000,0.000000,-0.250000,-49.840000
2021.07.06 22:55,34564.450000,34601.650000,34555.450000,34601.650000,9765.000000,0.843750,-1.401030,-27.200000,-0.020000,0.805195,0.000000,-0.194805,-1.000000,0.220000
2021.07.07 16:55,34593.450000,34651.450000,34591.250000,34648.450000,14645.000000,0.131086,-1.800542,-57.000000,-0.020000,0.963455,0.049834,-0.036545,-0.950166,3.030000
2021.07.09 08:15,34402.300000,34423.300000,34401.300000,34404.300000,7285.000000,0.543568,0.000000,0.000000,-0.020000,0.954545,0.863636,-0.045455,-0.136364,212.720000
2021.07.12 14:55,34739.300000,34759.300000,34737.300000,34758.300000,5965.000000,0.330579,-0.954774,-19.000000,-0.020000,0.909091,0.045455,-0.090909,-0.954545,126.970000
2021.07.14 10:50,34878.200000,34897.200000,34866.200000,34897.200000,7205.000000,0.187500,-0.840974,-19.000000,-0.020000,0.612903,0.000000,-0.387097,-1.000000,30.740000
2021.07.15 17:15,34914.250000,34921.650000,34887.250000,34889.250000,10385.000000,0.564103,0.615818,25.000000,-0.020000,0.215116,0.941860,-0.784884,-0.058140,23.110000
2021.07.16 19:20,34918.650000,34925.650000,34916.650000,34921.650000,4105.000000,0.285714,-0.108921,-3.000000,-0.020000,0.777778,0.444444,-0.222222,-0.555556,-49.510000
2021.07.19 23:05,33963.300000,33990.300000,33947.400000,33990.300000,11585.000000,0.705882,-0.263221,-14.150000,-0.020000,0.629371,0.000000,-0.370629,-1.000000,6.800000
2021.07.20 09:20,34059.400000,34066.400000,34051.400000,34061.400000,6155.000000,0.117647,-0.049822,-1.000000,-0.020000,0.466667,0.333333,-0.533333,-0.666667,20.060000
2021.07.20 17:05,34411.450000,34424.250000,34358.450000,34368.450000,18125.000000,0.536913,0.790427,46.000000,-0.020000,0.194529,0.848024,-0.805471,-0.151976,10.670000
2021.07.21 10:50,34689.400000,34704.400000,34654.300000,34656.300000,16475.000000,0.790323,0.992053,32.100000,-0.020000,0.299401,0.960080,-0.700599,-0.039920,37.740000
2021.07.22 20:15,34812.450000,34819.450000,34793.450000,34796.450000,5405.000000,0.153846,0.699534,15.000000,-0.020000,0.269231,0.884615,-0.730769,-0.115385,82.440000
2021.07.23 20:30,35063.450000,35076.450000,35063.450000,35068.450000,4505.000000,0.000000,-0.259259,-4.000000,-0.020000,1.000000,0.615385,0.000000,-0.384615,-49.640000
2021.07.23 22:55,35074.450000,35097.450000,35067.650000,35090.450000,11225.000000,0.166667,-0.625860,-13.000000,-0.020000,0.771812,0.234899,-0.228188,-0.765101,-49.110000
2021.07.26 18:40,35093.450000,35103.450000,35087.450000,35088.450000,4105.000000,0.297030,0.173784,5.000000,-0.020000,0.625000,0.937500,-0.375000,-0.062500,-9.770000
2021.07.27 14:20,35081.300000,35083.300000,35075.300000,35077.300000,3305.000000,0.272727,0.256881,4.000000,-0.020000,0.250000,0.750000,-0.750000,-0.250000,-49.530000
2021.07.27 23:05,35037.400000,35066.300000,35029.900000,35066.300000,11995.000000,0.620493,-1.161193,-27.400000,-0.020000,0.793956,0.000000,-0.206044,-1.000000,-8.990000
2021.07.28 16:25,35112.300000,35122.300000,35112.300000,35120.300000,3705.000000,0.846154,-0.541324,-8.000000,-0.020000,1.000000,0.200000,0.000000,-0.800000,-49.450000
2021.07.28 21:20,34973.450000,34984.450000,34960.450000,34967.450000,7805.000000,0.708333,0.184697,5.000000,-0.020000,0.458333,0.708333,-0.541667,-0.291667,24.560000
2021.07.29 18:10,35133.450000,35142.450000,35120.450000,35141.450000,7705.000000,0.161290,-0.277365,-8.000000,-0.020000,0.409091,0.045455,-0.590909,-0.954545,-49.370000
2021.07.30 11:25,35032.300000,35041.300000,35004.300000,35004.300000,7885.000000,0.505051,1.160221,27.000000,-0.020000,0.243243,1.000000,-0.756757,0.000000,-49.960000
2021.08.02 01:20,35041.300000,35046.300000,35033.900000,35038.300000,3605.000000,0.416667,0.250896,3.000000,-0.020000,0.403226,0.645161,-0.596774,-0.354839,31.060000
2021.08.02 16:50,35161.450000,35167.450000,35121.650000,35125.450000,9625.000000,0.477387,1.273058,35.000000,-0.020000,0.131004,0.917031,-0.868996,-0.082969,-48.930000
2021.08.03 02:00,34914.200000,34922.200000,34912.900000,34921.200000,2125.000000,0.285714,-0.670773,-7.000000,-0.020000,0.860215,0.107527,-0.139785,-0.892473,11.410000
2021.08.03 22:25,35088.650000,35090.650000,35071.650000,35077.650000,5205.000000,0.500000,0.725047,11.000000,-0.020000,0.105263,0.684211,-0.894737,-0.315789,-49.740000
2021.08.05 03:20,34871.300000,34876.300000,34856.300000,34856.300000,4005.000000,0.181818,1.489362,15.000000,-0.020000,0.250000,1.000000,-0.750000,0.000000,-49.880000
2021.08.05 16:50,34913.650000,34965.650000,34898.650000,34947.650000,13905.000000,0.604167,-1.299030,-33.000000,-0.020000,0.776119,0.268657,-0.223881,-0.731343,59.780000
2021.08.09 05:25,35147.300000,35156.300000,35145.300000,35151.300000,2105.000000,0.909091,-0.370126,-4.000000,-0.020000,0.818182,0.454545,-0.181818,-0.545455,-50.000000
2021.08.09 16:10,35132.300000,35133.300000,35122.300000,35125.400000,2515.000000,0.705882,0.477457,5.900000,-0.020000,0.090909,0.718182,-0.909091,-0.281818,-49.990000
2021.08.09 21:45,35133.450000,35151.450000,35130.450000,35151.450000,4405.000000,0.100000,-1.737931,-18.000000,-0.020000,0.857143,0.000000,-0.142857,-1.000000,-49.590000
2021.08.10 08:55,35060.300000,35066.300000,35058.300000,35066.300000,2005.000000,0.500000,-0.840000,-6.000000,-0.020000,0.750000,0.000000,-0.250000,-1.000000,193.120000
2021.08.11 13:10,35280.300000,35287.200000,35275.300000,35280.300000,3265.000000,0.500000,0.000000,0.000000,-0.020000,0.579832,0.579832,-0.420168,-0.420168,146.800000
2021.08.12 06:15,35481.300000,35486.300000,35481.300000,35484.300000,1305.000000,0.888889,-0.591549,-3.000000,-0.020000,1.000000,0.400000,0.000000,-0.600000,-49.820000
2021.08.12 19:50,35441.450000,35447.450000,35436.450000,35445.450000,4205.000000,0.272727,-0.273171,-4.000000,-0.020000,0.545455,0.181818,-0.454545,-0.818182,65.800000
2021.08.16 07:45,35395.300000,35397.300000,35389.300000,35390.300000,1705.000000,0.750000,0.745474,5.000000,-0.020000,0.250000,0.875000,-0.750000,-0.125000,-49.880000
2021.08.16 22:30,35558.450000,35568.450000,35551.450000,35564.450000,4605.000000,0.166667,-0.351759,-5.000000,-0.020000,0.588235,0.235294,-0.411765,-0.764706,-49.720000
2021.08.17 15:55,35441.300000,35448.300000,35435.300000,35440.300000,4005.000000,0.789474,0.000000,0.000000,-0.020000,0.538462,0.615385,-0.461538,-0.384615,-49.190000
2021.08.18 14:10,35281.300000,35287.200000,35276.400000,35282.300000,4945.000000,0.357143,-0.076461,-1.000000,-0.020000,0.546296,0.453704,-0.453704,-0.546296,-49.830000
2021.08.18 17:30,35309.450000,35337.450000,35307.450000,35337.450000,8605.000000,0.300000,-0.707071,-29.000000,-0.020000,0.933333,0.000000,-0.066667,-1.000000,-48.530000
2021.08.19 04:25,34974.300000,34982.300000,34973.300000,34976.300000,3205.000000,0.555556,-0.149733,-2.000000,-0.020000,0.888889,0.666667,-0.111111,-0.333333,-49.870000
2021.08.19 13:00,34716.300000,34747.300000,34714.300000,34723.300000,10305.000000,0.807692,-0.212213,-7.000000,-0.020000,0.939394,0.727273,-0.060606,-0.272727,28.680000
2021.08.19 22:20,34935.450000,34940.450000,34904.450000,34907.450000,11705.000000,0.323529,0.601411,28.000000,-0.020000,0.138889,0.916667,-0.861111,-0.083333,-48.660000
2021.08.20 15:55,34806.300000,34814.300000,34801.300000,34808.300000,7025.000000,0.551724,-0.083333,-2.000000,-0.020000,0.615385,0.461538,-0.384615,-0.538462,157.490000
2021.08.23 16:50,35291.450000,35322.450000,35285.250000,35319.400000,14510.000000,0.652174,-1.394026,-28.000000,-0.020000,0.833333,0.081989,-0.166667,-0.918011,14.220000
2021.08.24 03:15,35397.300000,35400.300000,35391.300000,35397.300000,3305.000000,0.076923,-0.162791,-1.000000,-0.020000,0.333333,0.333333,-0.666667,-0.666667,3.290000
2021.08.24 21:20,35428.650000,35436.650000,35426.650000,35435.650000,3405.000000,0.314286,-0.715328,-7.000000,-0.020000,0.800000,0.100000,-0.200000,-0.900000,-49.520000
2021.08.25 08:50,35340.300000,35347.300000,35340.300000,35346.300000,1905.000000,0.333333,-0.736842,-6.000000,-0.020000,1.000000,0.142857,0.000000,-0.857143,-6.570000
2021.08.25 17:55,35424.650000,35430.650000,35415.650000,35423.650000,4805.000000,0.066667,0.000000,0.000000,-0.020000,0.400000,0.466667,-0.600000,-0.533333,-3.070000
2021.08.26 15:05,35456.300000,35458.300000,35449.300000,35450.300000,3705.000000,0.400000,0.591549,6.000000,-0.020000,0.222222,0.888889,-0.777778,-0.111111,-49.910000
2021.08.27 04:35,35237.300000,35243.300000,35232.300000,35238.300000,4605.000000,0.692308,-0.075228,-1.000000,-0.020000,0.545455,0.454545,-0.454545,-0.545455,24.330000
2021.08.27 17:10,35383.450000,35394.450000,35364.250000,35390.250000,12245.000000,0.604733,-0.180204,-5.800000,-0.020000,0.364238,0.139073,-0.635762,-0.860927,15.070000
2021.08.30 06:50,35469.300000,35471.300000,35465.300000,35471.300000,2105.000000,0.000000,-0.304348,-2.000000,-0.020000,0.333333,0.000000,-0.666667,-1.000000,-49.950000
2021.08.31 06:25,35411.300000,35417.300000,35410.300000,35412.300000,2705.000000,0.363636,-0.144330,-1.000000,-0.020000,0.857143,0.714286,-0.142857,-0.285714,61.150000
2021.08.31 17:25,35364.450000,35415.450000,35357.650000,35415.250000,12745.000000,0.110000,-1.433871,-50.800000,-0.020000,0.882353,0.003460,-0.117647,-0.996540,0.200000
2021.08.31 23:20,35410.300000,35411.300000,35403.300000,35409.300000,1905.000000,0.611111,-0.090264,-2.000000,-0.020000,0.125000,0.250000,-0.875000,-0.750000,22.820000
2021.09.01 19:25,35382.450000,35383.450000,35371.450000,35374.450000,3405.000000,0.636364,0.477816,8.000000,-0.020000,0.083333,0.750000,-0.916667,-0.250000,-49.980000
2021.09.02 10:00,35322.300000,35323.300000,35311.300000,35312.300000,4105.000000,0.285714,0.893617,9.000000,-0.020000,0.083333,0.916667,-0.916667,-0.083333,75.760000
2021.09.02 18:00,35469.450000,35475.450000,35461.450000,35470.450000,6005.000000,0.111111,-0.036326,-1.000000,-0.020000,0.428571,0.357143,-0.571429,-0.642857,-49.520000
2021.09.03 05:55,35500.300000,35502.300000,35488.300000,35489.300000,4305.000000,0.705882,1.062069,11.000000,-0.020000,0.142857,0.928571,-0.857143,-0.071429,-14.590000
2021.09.03 20:25,35408.450000,35412.450000,35405.450000,35407.450000,3805.000000,0.375000,0.071066,1.000000,-0.020000,0.571429,0.714286,-0.428571,-0.285714,-49.730000
2021.09.06 05:00,35354.300000,35361.300000,35347.300000,35359.300000,3805.000000,0.750000,-0.575342,-6.000000,-0.020000,0.500000,0.142857,-0.500000,-0.857143,90.090000
2021.09.07 14:35,35423.200000,35429.200000,35420.200000,35429.200000,3605.000000,0.500000,-0.488372,-6.000000,-0.020000,0.666667,0.000000,-0.333333,-1.000000,-49.480000
2021.09.07 20:15,35215.450000,35215.450000,35192.450000,35193.450000,3805.000000,0.692308,1.204066,22.000000,-0.020000,0.000000,0.956522,-1.000000,-0.043478,-49.550000
2021.09.08 04:00,35137.300000,35139.300000,35132.300000,35135.300000,2605.000000,0.894737,0.079141,1.000000,-0.020000,0.285714,0.571429,-0.714286,-0.428571,-49.900000
2021.09.08 12:50,35039.400000,35043.400000,35036.400000,35040.400000,3505.000000,0.363636,-0.046667,-1.000000,-0.020000,0.571429,0.428571,-0.428571,-0.571429,5.950000
2021.09.08 16:55,35117.650000,35139.650000,35099.650000,35127.650000,16125.000000,0.448916,-0.353870,-12.000000,-0.020000,0.550000,0.300000,-0.450000,-0.700000,-48.200000
2021.09.09 11:20,34975.400000,34978.300000,34958.300000,34964.300000,5805.000000,0.689655,0.291120,11.100000,-0.020000,0.145000,0.700000,-0.855000,-0.300000,40.280000
2021.09.10 03:20,34920.300000,34925.300000,34909.300000,34910.300000,4405.000000,0.705882,0.839580,12.000000,-0.020000,0.312500,0.937500,-0.687500,-0.062500,56.840000
2021.09.10 19:25,34851.450000,34852.450000,34832.650000,34832.650000,5425.000000,0.247619,0.579265,17.800000,-0.020000,0.050505,1.000000,-0.949495,0.000000,-49.800000
2021.09.13 01:30,34691.300000,34693.300000,34685.300000,34692.300000,2605.000000,0.519481,-0.055216,-1.000000,-0.020000,0.250000,0.125000,-0.750000,-0.875000,-13.620000
2021.09.13 09:20,34740.300000,34761.300000,34740.300000,34753.300000,6605.000000,0.181818,-0.602450,-13.000000,-0.020000,1.000000,0.380952,0.000000,-0.619048,35.800000
2021.09.13 17:55,34929.450000,34935.450000,34908.450000,34914.450000,11405.000000,0.475410,0.266413,16.000000,-0.020000,0.222222,0.777778,-0.777778,-0.222222,-49.990000
2021.09.15 03:25,34642.300000,34657.300000,34642.300000,34655.300000,138.000000,0.633484,-1.187159,-14.000000,-0.020000,1.000000,0.133333,0.000000,-0.866667,-49.840000
2021.09.15 07:10,34659.300000,34668.300000,34658.300000,34659.300000,61.000000,0.846154,-0.074468,-1.000000,-0.020000,0.900000,0.900000,-0.100000,-0.100000,-49.870000
2021.09.15 11:45,34660.300000,34668.300000,34657.300000,34659.300000,104.000000,0.769231,0.000000,0.000000,-0.020000,0.727273,0.818182,-0.272727,-0.181818,-49.890000
2021.09.15 17:05,34705.450000,34713.450000,34665.450000,34684.450000,679.000000,0.075000,0.541634,22.000000,-0.020000,0.166667,0.604167,-0.833333,-0.395833,11.020000
2021.09.16 19:40,34679.450000,34690.450000,34679.450000,34686.450000,219.000000,0.757576,-0.226659,-6.000000,-0.020000,1.000000,0.363636,0.000000,-0.636364,15.050000
2021.09.17 06:30,34759.300000,34760.300000,34753.300000,34755.300000,76.000000,0.125000,0.291667,3.000000,-0.020000,0.142857,0.714286,-0.857143,-0.285714,-15.840000
2021.09.17 15:30,34725.300000,34736.400000,34715.300000,34720.300000,150.000000,0.166667,0.317821,6.000000,-0.020000,0.526066,0.763033,-0.473934,-0.236967,-49.340000
2021.09.17 19:40,34645.450000,34646.450000,34614.650000,34614.650000,340.000000,0.711111,0.875667,32.800000,-0.020000,0.031447,1.000000,-0.968553,0.000000,-49.240000
2021.09.20 16:35,34054.650000,34118.250000,33978.450000,34023.300000,1068.000000,0.818182,0.811652,30.350000,-0.020000,0.454936,0.679185,-0.545064,-0.320815,0.130000
2021.09.20 23:00,33953.250000,33981.250000,33909.250000,33912.250000,664.000000,0.819672,0.701001,42.000000,-0.020000,0.388889,0.958333,-0.611111,-0.041667,40.050000
2021.09.22 04:25,34023.300000,34023.300000,33958.900000,33960.300000,492.000000,0.182927,1.487414,65.000000,-0.020000,0.000000,0.978261,-1.000000,-0.021739,34.190000
2021.09.22 21:20,34399.250000,34443.250000,34394.650000,34407.650000,527.000000,0.919149,-0.178929,-7.400000,-0.020000,0.905350,0.732510,-0.094650,-0.267490,2.420000
2021.09.23 16:50,34662.650000,34676.650000,34640.400000,34640.400000,739.000000,0.013533,0.631675,27.250000,-0.020000,0.386207,1.000000,-0.613793,0.000000,14.350000
2021.09.24 06:40,34787.400000,34803.300000,34786.400000,34803.300000,69.000000,0.458716,-0.949477,-14.900000,-0.020000,0.940828,0.000000,-0.059172,-1.000000,-49.560000
2021.09.24 16:45,34756.250000,34787.650000,34734.650000,34734.650000,702.000000,0.237864,0.838047,23.600000,-0.020000,0.592453,1.000000,-0.407547,0.000000,41.560000
2021.09.27 16:50,35004.650000,35036.650000,34961.250000,34981.450000,801.000000,0.536932,0.844333,30.200000,-0.020000,0.424403,0.732095,-0.575597,-0.267905,-48.410000
2021.09.28 22:00,34444.450000,34465.250000,34429.450000,34429.450000,564.000000,0.590244,0.313099,14.000000,-0.020000,0.581006,1.000000,-0.418994,0.000000,28.090000
2021.09.30 21:20,34001.450000,34067.250000,34001.450000,34063.250000,492.000000,0.507109,-1.396836,-61.800000,-1.100000,1.000000,0.060790,0.000000,-0.939210,-49.860000
2021.10.01 08:35,33656.300000,33666.300000,33652.300000,33653.300000,129.000000,0.173913,0.145935,3.000000,-1.400000,0.714286,0.928571,-0.285714,-0.071429,-49.150000
2021.10.01 14:20,33798.300000,33824.200000,33777.300000,33782.300000,228.000000,0.880668,0.620567,15.000000,-1.400000,0.552239,0.893390,-0.447761,-0.106610,23.070000
2021.10.01 20:25,34177.450000,34184.250000,34155.450000,34157.450000,344.000000,0.103774,0.547089,20.000000,-1.100000,0.236111,0.930556,-0.763889,-0.069444,26.000000
2021.10.04 07:55,34276.300000,34279.300000,34263.300000,34266.300000,146.000000,0.163987,0.371791,9.000000,-1.400000,0.187500,0.812500,-0.812500,-0.187500,-49.200000
2021.10.04 16:00,34273.300000,34295.400000,34273.300000,34293.300000,193.000000,0.706452,-0.780162,-20.000000,-1.400000,1.000000,0.095023,0.000000,-0.904977,-49.840000
2021.10.05 02:20,34007.400000,34039.300000,34002.400000,34036.300000,92.000000,0.833333,-2.367647,-29.900000,-1.400000,0.864499,0.081301,-0.135501,-0.918699,-49.160000
2021.10.05 05:55,33982.300000,33992.300000,33977.300000,33984.300000,166.000000,0.855019,-0.094086,-3.000000,-1.400000,0.666667,0.533333,-0.333333,-0.466667,20.660000
2021.10.05 17:20,34289.450000,34325.650000,34285.250000,34304.650000,569.000000,0.950000,-0.231961,-13.800000,-1.100000,0.896040,0.519802,-0.103960,-0.480198,4.800000
2021.10.06 08:30,34213.300000,34216.200000,34197.300000,34197.300000,247.000000,0.472296,0.593377,16.000000,-1.400000,0.153439,1.000000,-0.846561,0.000000,-48.760000
2021.10.06 15:15,34020.400000,34025.200000,33993.400000,33996.400000,226.000000,0.000000,1.059371,26.000000,-1.400000,0.150943,0.905660,-0.849057,-0.094340,-9.180000
2021.10.06 20:45,34205.250000,34217.450000,34192.450000,34217.450000,452.000000,0.724242,-0.245897,-12.200000,-1.100000,0.488000,0.000000,-0.512000,-1.000000,122.250000
2021.10.08 02:15,34800.300000,34808.300000,34794.300000,34805.300000,72.000000,0.084034,-0.301399,-5.000000,-1.400000,0.571429,0.214286,-0.428571,-0.785714,-49.520000
2021.10.08 10:20,34785.400000,34815.300000,34772.400000,34808.400000,334.000000,0.520833,-1.163177,-25.000000,-1.400000,0.696970,0.160839,-0.303030,-0.839161,-49.330000
2021.10.11 08:05,34730.300000,34731.300000,34715.400000,34720.400000,161.000000,0.404000,0.877766,11.900000,-1.400000,0.062893,0.685535,-0.937107,-0.314465,-49.620000
2021.10.11 17:10,34875.450000,34906.650000,34870.250000,34890.650000,580.000000,0.133690,-0.299981,-11.200000,-1.100000,0.857143,0.439560,-0.142857,-0.560440,-48.290000
2021.10.12 12:00,34458.200000,34465.200000,34447.400000,34450.300000,187.000000,0.110701,0.279623,8.900000,-1.400000,0.393258,0.837079,-0.606742,-0.162921,-2.960000
2021.10.13 03:30,34343.300000,34354.200000,34342.300000,34347.300000,137.000000,0.153846,-0.285598,-5.000000,-1.400000,0.915966,0.579832,-0.084034,-0.420168,-49.340000
2021.10.13 20:45,34363.650000,34381.250000,34354.450000,34376.450000,316.000000,0.656250,-0.428646,-11.800000,-1.100000,0.656716,0.179104,-0.343284,-0.820896,105.910000
2021.10.14 17:20,34773.450000,34778.450000,34745.450000,34760.250000,453.000000,0.703704,0.248166,12.200000,-1.100000,0.151515,0.551515,-0.848485,-0.448485,85.980000
2021.10.15 20:50,35251.250000,35252.650000,35232.650000,35234.650000,189.000000,0.454545,1.074931,16.600000,-1.100000,0.070000,0.900000,-0.930000,-0.100000,-5.210000
2021.10.18 04:00,35299.300000,35328.300000,35298.200000,35328.300000,166.000000,0.756098,-1.448775,-30.000000,-1.400000,0.963455,0.000000,-0.036545,-1.000000,-49.180000
2021.10.18 11:20,35233.400000,35238.400000,35226.300000,35236.400000,187.000000,0.526627,-0.119966,-3.000000,-1.400000,0.413223,0.165289,-0.586777,-0.834711,-49.740000
2021.10.19 03:00,35241.300000,35243.300000,35236.300000,35241.300000,82.000000,0.067114,0.082450,1.000000,-1.400000,0.285714,0.285714,-0.714286,-0.714286,115.100000
2021.10.19 23:15,35451.650000,35455.650000,35446.650000,35449.650000,54.000000,0.100000,0.000000,0.000000,-1.400000,0.444444,0.666667,-0.555556,-0.333333,59.390000
2021.10.21 04:55,35583.300000,35586.300000,35576.300000,35580.300000,116.000000,1.000000,0.239726,3.000000,-1.400000,0.300000,0.600000,-0.700000,-0.400000,-49.880000
2021.10.21 15:50,35529.400000,35545.300000,35526.400000,35543.400000,200.000000,0.045643,-1.061180,-14.000000,-1.400000,0.841270,0.100529,-0.158730,-0.899471,-49.320000
2021.10.21 22:20,35541.650000,35551.650000,35527.450000,35532.250000,258.000000,0.451220,0.733871,10.400000,-1.100000,0.413223,0.801653,-0.586777,-0.198347,10.220000
2021.10.22 03:35,35600.400000,35625.300000,35600.400000,35610.300000,250.000000,0.741935,-0.498198,-7.900000,-1.400000,1.000000,0.602410,0.000000,-0.397590,3.040000
2021.10.22 21:45,35720.450000,35728.450000,35715.250000,35718.250000,262.000000,0.450292,0.092105,2.200000,-1.100000,0.606061,0.772727,-0.393939,-0.227273,-49.510000
2021.10.25 09:05,35685.300000,35699.300000,35685.300000,35699.300000,140.000000,0.059603,-1.728395,-14.000000,-1.400000,1.000000,0.000000,0.000000,-1.000000,-49.840000
2021.10.25 19:20,35751.450000,35759.650000,35747.450000,35753.450000,193.000000,0.379747,-0.099929,-2.000000,-1.100000,0.672131,0.508197,-0.327869,-0.491803,30.570000
2021.10.26 17:35,35866.450000,35873.250000,35853.650000,35867.650000,409.000000,0.054688,-0.071470,-2.200000,-1.100000,0.346939,0.285714,-0.653061,-0.714286,-49.650000
2021.10.26 22:15,35850.250000,35860.650000,35841.250000,35855.250000,264.000000,0.291667,-0.206795,-4.000000,-1.100000,0.536082,0.278351,-0.463918,-0.721649,-49.380000
2021.10.27 08:10,35771.300000,35785.300000,35771.300000,35776.300000,70.000000,0.500000,-0.941704,-6.000000,-1.400000,1.000000,0.642857,0.000000,-0.357143,-16.350000
2021.10.27 14:20,35785.300000,35793.400000,35775.200000,35787.200000,166.000000,0.631818,-0.053187,-0.900000,-1.400000,0.445055,0.340659,-0.554945,-0.659341,-49.790000
2021.10.28 13:50,35582.400000,35582.400000,35561.400000,35562.400000,95.000000,0.506173,1.598174,20.000000,-1.400000,0.000000,0.952381,-1.000000,-0.047619,17.640000
